Start_time,End_time,Interval,N_45,N_60,N_84,Capa_45,Capa_60,Capa_84,Util_A_45,Util_B_45,Util_A_60,Util_B_60,Util_A_84,Util_B_84,Avg_Stay_A,Avg_Stay_B,Avg_Trav_A,Avg_Trav_B,Production
120,180,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.76,0,8.72,2445
122,182,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.77,0,8.38,2445
124,184,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.78,0,8.51,2460
126,186,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.76,0,8.43,2544
128,188,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.75,0,8.29,2550
130,190,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.77,0,8.21,2673
132,192,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.75,0,8.63,2694
134,194,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.76,0,8.66,2565
136,196,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.79,0,8.56,2589
138,198,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.82,0,8.58,2583
140,200,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.85,0,8.25,2628
142,202,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.85,0,8.57,2772
144,204,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.86,0,8.32,2604
146,206,60,4,1,3,45,60,84,0,1,0,1,0,1,0,1.61,0,8.67,2559
148,208,60,4,2,3,45,60,84,0,1,0,1,0,1,0,1.64,0,8.59,2430
150,210,60,4,2,3,45,60,84,0,1,0,1,0,1,0,1.64,0,8.23,2430
0,90,90,4,2,3,45,60,84,0,1,0,1,0,1,0,1.53,0,13.19,2667
2,92,90,4,2,3,45,60,84,0,1,0,1,0,1,0,1.52,0,12.91,2712
4,94,90,4,2,3,45,60,84,0,1,0,1,0,1,0,1.5,0,12.47,2925
6,96,90,4,2,3,45,60,84,0,1,0,1,0,1,0,1.53,0,12.25,2925
8,98,90,4,2,3,45,60,84,0,1,0,1,0,1,0,1.52,0,11.88,3015
10,100,90,4,2,3,45,60,84,0,1,0,1,0,1,0,1.52,0,11.63,3099
12,102,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,11.35,3144
14,104,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.5,0,11.04,3228
16,106,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,10.7,3402
18,108,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.52,0,10.44,3402
20,110,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.52,0,10.13,3447
22,112,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.52,0,9.86,3492
24,114,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,9.64,3576
26,116,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,9.42,3576
28,118,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.52,0,9.18,3621
30,120,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.54,0,9.22,3666
32,122,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.55,0,9.34,3537
34,124,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.55,0,9.09,3537
36,126,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.52,0,9.54,3483
38,128,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.53,0,9.33,3522
40,130,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.52,0,9.23,3483
42,132,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.52,0,9.15,3438
44,134,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.49,0,9.24,3696
46,136,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.49,0,10.28,3528
48,138,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.48,0,10.02,3573
50,140,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.48,0,9.92,3573
52,142,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.46,0,9.91,3612
54,144,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,9.97,3528
56,146,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,10.09,3528
58,148,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,10.2,3468
60,150,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,10.14,3423
62,152,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,10.02,3423
64,154,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,10.17,3468
66,156,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.68,0,10.04,3528
68,158,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,10.18,3384
70,160,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.69,0,10.14,3468
72,162,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,9.96,3552
74,164,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.71,0,10.26,3507
76,166,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,9.95,3528
78,168,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,9.99,3528
80,170,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.68,0,9.96,3468
82,172,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,10.01,3552
84,174,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,9.88,3612
86,176,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,9.84,3528
88,178,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,9.19,3528
90,180,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,8.92,3612
92,182,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.71,0,9.03,3567
94,184,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,9.15,3543
96,186,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,9.13,3498
98,188,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.7,0,9.31,3543
100,190,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.71,0,9.07,3627
102,192,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.71,0,9.08,3687
104,194,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.69,0,9.2,3732
106,196,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.72,0,9.36,3558
108,198,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.72,0,9.11,3642
110,200,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.76,0,9.21,3597
112,202,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.78,0,9.16,3741
114,204,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.79,0,8.96,3702
116,206,90,4,1,3,45,60,84,0,1,0,1,0,1,0,1.79,0,8.89,3618
118,208,90,4,2,3,45,60,84,0,1,0,1,0,1,0,1.75,0,9.01,3618
120,210,90,4,2,3,45,60,84,0,1,0,1,0,1,0,1.77,0,8.99,3444
0,120,120,4,2,3,45,60,84,0,1,0,1,0,1,0,1.54,0,12.06,3834
2,122,120,4,2,3,45,60,84,0,1,0,1,0,1,0,1.55,0,11.95,3834
4,124,120,4,2,3,45,60,84,0,1,0,1,0,1,0,1.55,0,11.79,3834
6,126,120,4,2,3,45,60,84,0,1,0,1,0,1,0,1.53,0,11.67,3924
8,128,120,4,2,3,45,60,84,0,1,0,1,0,1,0,1.53,0,11.53,4008
10,130,120,4,2,3,45,60,84,0,1,0,1,0,1,0,1.53,0,11.33,4053
12,132,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.53,0,11.17,4053
14,134,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.52,0,11.02,4311
16,136,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.53,0,11.43,4371
18,138,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,11.18,4461
20,140,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.52,0,10.99,4461
22,142,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.51,0,10.8,4545
24,144,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.53,0,10.53,4674
26,146,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.54,0,10.36,4635
28,148,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.53,0,10.15,4764
30,150,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.53,0,10.12,4680
32,152,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.54,0,10.23,4551
34,154,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.53,0,10.04,4809
36,156,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,10.27,4725
38,158,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.66,0,10.06,4725
40,160,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,10.04,4770
42,162,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,9.91,4854
44,164,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,9.86,4854
46,166,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,10.03,4815
48,168,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,9.83,4815
50,170,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,9.75,4815
52,172,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,9.65,4983
54,174,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,9.73,4875
56,176,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,9.79,4830
58,178,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,9.89,4815
60,180,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,9.8,4854
62,182,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,9.71,4854
64,184,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,9.79,4746
66,186,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,9.74,4830
68,188,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,9.88,4731
70,190,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,9.79,4854
72,192,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,9.77,4914
74,194,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,9.98,4914
76,196,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.66,0,9.8,4830
78,198,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.67,0,9.83,4869
80,200,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.67,0,9.82,4854
82,202,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.71,0,9.88,4869
84,204,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.71,0,9.79,4869
86,206,120,4,1,3,45,60,84,0,1,0,1,0,1,0,1.71,0,9.76,4785
88,208,120,4,2,3,45,60,84,0,1,0,1,0,1,0,1.73,0,9.26,4611
90,210,120,4,2,3,45,60,84,0,1,0,1,0,1,0,1.73,0,9.08,4611
0,150,150,4,2,3,45,60,84,0,1,0,1,0,1,0,1.53,0,12.31,4848
2,152,150,4,2,3,45,60,84,0,1,0,1,0,1,0,1.53,0,12.23,4848
4,154,150,4,2,3,45,60,84,0,1,0,1,0,1,0,1.53,0,12,5106
6,156,150,4,2,3,45,60,84,0,1,0,1,0,1,0,1.64,0,11.83,5166
8,158,150,4,2,3,45,60,84,0,1,0,1,0,1,0,1.65,0,11.67,5211
10,160,150,4,2,3,45,60,84,0,1,0,1,0,1,0,1.65,0,11.55,5340
12,162,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,11.32,5469
14,164,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,11.19,5469
16,166,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,10.95,5658
18,168,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,10.76,5703
20,170,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,10.61,5703
22,172,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,10.38,5916
24,174,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,10.2,6021
26,176,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,10.06,5937
28,178,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,9.91,6111
30,180,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,9.86,6111
32,182,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,9.94,5982
34,184,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,9.77,6087
36,186,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.62,0,9.98,6027
38,188,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.62,0,9.85,6072
40,190,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,9.78,6156
42,192,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,9.77,6216
44,194,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.61,0,9.73,6261
46,196,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.62,0,9.9,6117
48,198,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.62,0,9.73,6156
50,200,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,9.69,6201
52,202,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,9.62,6300
54,204,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.66,0,9.69,6132
56,206,150,4,1,3,45,60,84,0,1,0,1,0,1,0,1.66,0,9.74,6087
58,208,150,4,2,3,45,60,84,0,1,0,1,0,1,0,1.67,0,9.82,5898
60,210,150,4,2,3,45,60,84,0,1,0,1,0,1,0,1.67,0,9.78,5853
0,180,180,4,2,3,45,60,84,0,1,0,1,0,1,0,1.63,0,11.55,6279
2,182,180,4,2,3,45,60,84,0,1,0,1,0,1,0,1.64,0,11.49,6279
4,184,180,4,2,3,45,60,84,0,1,0,1,0,1,0,1.63,0,11.34,6384
6,186,180,4,2,3,45,60,84,0,1,0,1,0,1,0,1.62,0,11.24,6468
8,188,180,4,2,3,45,60,84,0,1,0,1,0,1,0,1.62,0,11.14,6558
10,190,180,4,2,3,45,60,84,0,1,0,1,0,1,0,1.62,0,11,6726
12,192,180,4,1,3,45,60,84,0,1,0,1,0,1,0,1.62,0,10.91,6831
14,194,180,4,1,3,45,60,84,0,1,0,1,0,1,0,1.62,0,10.8,6876
16,196,180,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,10.66,6960
18,198,180,4,1,3,45,60,84,0,1,0,1,0,1,0,1.63,0,10.51,7044
20,200,180,4,1,3,45,60,84,0,1,0,1,0,1,0,1.64,0,10.39,7089
22,202,180,4,1,3,45,60,84,0,1,0,1,0,1,0,1.66,0,10.22,7233
24,204,180,4,1,3,45,60,84,0,1,0,1,0,1,0,1.65,0,10.09,7278
26,206,180,4,1,3,45,60,84,0,1,0,1,0,1,0,1.66,0,9.97,7194
28,208,180,4,2,3,45,60,84,0,1,0,1,0,1,0,1.66,0,9.85,7194
30,210,180,4,2,3,45,60,84,0,1,0,1,0,1,0,1.66,0,9.83,7110
0,210,210,4,2,3,45,60,84,0,1,0,1,0,1,0,1.66,0,11.29,7278
0,30,30,3,3,4,45,60,84,0,1,0,1,0,1,0,1.83,0,14.49,615
2,32,30,3,3,4,45,60,84,0,1,0,1,0,1,0,1.87,0,12.95,675
4,34,30,3,3,4,45,60,84,0,1,0,1,0,1,0,1.76,0,11.58,804
6,36,30,3,2,4,45,60,84,0,1,0,1,0,1,0,1.79,0,11.01,849
8,38,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.8,0,10.29,933
10,40,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.85,0,9.46,1017
12,42,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.89,0,9.38,1038
14,44,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.89,0,8.48,1083
16,46,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.87,0,7.82,1167
18,48,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.87,0,7.04,1167
20,50,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.72,0,7.51,1440
22,52,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.84,0,7.85,1167
24,54,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.79,0,8.19,1296
26,56,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.78,0,8.3,1212
28,58,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.78,0,8.08,1395
30,60,30,3,1,4,45,60,84,0,1,0,1,0,1,0,1.85,0,7.89,1311
